PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,12404,9,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,132,1,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,250,2,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,2024,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,5,2,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,36,3,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,38,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71,2,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71028,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,90,3,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,567,2,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,817,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,1001,2,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,1303,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,1358,3,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,2040,2,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,5640,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,99000,1,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,9,1,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,46,1,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,95,1,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,141,2,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,609,11,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,9949,2,NAD
PARTIDO AVANZAR REPUBLICANO,CO,,NAD,"PEREZ BANCHERO, Felipe Martin",,937,1,NAD
PARTIDO BASTA YA,CO,,NAD,"BONICA SIERRA, Jorge Enrique",,39,1,NAD
PARTIDO COLORADO,CO,,NAD,"GURMENDEZ ARMAND UGON, Gabriel",,15,1,NAD
PARTIDO COLORADO,CO,,NAD,"OJEDA SPITZ, Andres",,25,3,NAD
PARTIDO COLORADO,CO,,NAD,"OJEDA SPITZ, Andres",,9007,2,NAD
PARTIDO COLORADO,CO,,NAD,"SILVA GARCIA, Robert",,600,1,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,4,2,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,28,1,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,40,3,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,151,1,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,404,6,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,904,9,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,12404,8,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,250,2,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,2024,3,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,5,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,36,3,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,38,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,112,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,2004,2,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71028,1,NAD
ASAMBLEA POPULAR,CO,,NAD,"MARTÍNEZ MARUCA, Walter Gonzalo",,326,1,NAD
CABILDO ABIERTO,CO,,NAD,"MANINI STRATTA, Guido",,1456,3,NAD
CABILDO ABIERTO,CO,,NAD,"MANINI STRATTA, Guido",,4400,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,90,3,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,567,2,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,1001,3,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,1358,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,2040,3,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,3311,1,NAD
FRENTE AMPLIO,CO,,NAD,"COSSE GARRIDO, Ana Carolina",,800440,1,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,46,3,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,77,2,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,95,3,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,609,10,NAD
FRENTE AMPLIO,CO,,NAD,"ORSI MARTINEZ, Yamandu Ramon",,9949,1,NAD
PARTIDO AVANZAR REPUBLICANO,CO,,NAD,"PEREZ BANCHERO, Felipe Martin",,937,1,NAD
PARTIDO COLORADO,CO,,NAD,"OJEDA SPITZ, Andres",,25,2,NAD
PARTIDO COLORADO,CO,,NAD,"OJEDA SPITZ, Andres",,1125,1,NAD
PARTIDO COLORADO,CO,,NAD,"OJEDA SPITZ, Andres",,9007,1,NAD
PARTIDO COLORADO,CO,,NAD,"VIERA DUARTE, Tabare",,210,3,NAD
PARTIDO COLORADO,CO,,NAD,"VIERA DUARTE, Tabare",,152000,5,NAD
PARTIDO INDEPENDIENTE,CO,,NAD,"MIERES GOMEZ, Pablo Andres",,909,2,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,4,1,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,28,7,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,40,2,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,404,8,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,904,15,NAD
PARTIDO NACIONAL,CO,,NAD,"DELGADO CERETTA, Alvaro Luis",,12404,6,NAD
PARTIDO NACIONAL,CO,,NAD,"GANDINI ASTESIANO, Jorge Osvaldo",,250,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,36,1,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,38,3,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71,5,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,112,4,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,2004,4,NAD
PARTIDO NACIONAL,CO,,NAD,"RAFFO DEGEROMINI, Maria Laura",,71028,1,NAD
FRENTE AMPLIO,CO,,NBA,"ORSI MARTINEZ, Yamandu Ramon",,46,1,NBA
FRENTE AMPLIO,CO,,NBA,"ORSI MARTINEZ, Yamandu Ramon",,1828,1,NBA
PARTIDO AVANZAR REPUBLICANO,CO,,NBA,"PEREZ BANCHERO, Felipe Martin",,937,1,NBA
PARTIDO COLORADO,CO,,NBA,"OJEDA SPITZ, Andres",,1525,3,NBA
PARTIDO COLORADO,CO,,NBA,"OJEDA SPITZ, Andres",,9007,4,NBA
PARTIDO COLORADO,CO,,NBA,"SILVA GARCIA, Robert",,600,3,NBA
PARTIDO CONSTITUCIONAL AMBIENTALISTA,CO,,NBA,"LUST HITTA, Eduardo Manuel",,1187,2,NBA
PARTIDO ECOLOGISTA RADICAL INTRANSIGENTE,CO,,NBA,"VEGA ERRAMUSPE, Cesar Enrique",,1330,1,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,4,1,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,28,16,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,40,1,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,404,2,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,604,1,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,904,21,NBA
PARTIDO NACIONAL,CO,,NBA,"DELGADO CERETTA, Alvaro Luis",,12404,7,NBA
PARTIDO NACIONAL,CO,,NBA,"GANDINI ASTESIANO, Jorge Osvaldo",,132,1,NBA
PARTIDO NACIONAL,CO,,NBA,"GANDINI ASTESIANO, Jorge Osvaldo",,1212,1,NBA
PARTIDO NACIONAL,CO,,NBA,"RAFFO DEGEROMINI, Maria Laura",,36,2,NBA
PARTIDO NACIONAL,CO,,NBA,"RAFFO DEGEROMINI, Maria Laura",,38,2,NBA
PARTIDO NACIONAL,CO,,NBA,"RAFFO DEGEROMINI, Maria Laura",,112,2,NBA
PARTIDO NACIONAL,CO,,NBA,"RAFFO DEGEROMINI, Maria Laura",,2004,4,NBA
PARTIDO NACIONAL,CO,,NBA,"RAFFO DEGEROMINI, Maria Laura",,71028,1,NBA
POR LOS CAMBIOS NECESARIOS (PCN),CO,,NBA,"FRANCHI SORIA, Guillermo Anibal",,2018,1,NBA
FRENTE AMPLIO,CO,,NBB,"COSSE GARRIDO, Ana Carolina",,800440,1,NBB
FRENTE AMPLIO,CO,,NBB,"ORSI MARTINEZ, Yamandu Ramon",,609,1,NBB
PARTIDO COLORADO,CO,,NBB,"OJEDA SPITZ, Andres",,9007,2,NBB
PARTIDO IDENTIDAD SOBERANA,CO,,NBB,"SALLE LORIER, Gustavo Alberto",,18010,3,NBB
PARTIDO INDEPENDIENTE,CO,,NBB,"MIERES GOMEZ, Pablo Andres",,909,2,NBB
PARTIDO NACIONAL,CO,,NBB,"DELGADO CERETTA, Alvaro Luis",,28,10,NBB
PARTIDO NACIONAL,CO,,NBB,"DELGADO CERETTA, Alvaro Luis",,40,4,NBB
PARTIDO NACIONAL,CO,,NBB,"DELGADO CERETTA, Alvaro Luis",,404,2,NBB
PARTIDO NACIONAL,CO,,NBB,"DELGADO CERETTA, Alvaro Luis",,904,9,NBB
PARTIDO NACIONAL,CO,,NBB,"DELGADO CERETTA, Alvaro Luis",,12404,6,NBB
PARTIDO NACIONAL,CO,,NBB,"RAFFO DEGEROMINI, Maria Laura",,71,3,NBB
PARTIDO NACIONAL,CO,,NBB,"RAFFO DEGEROMINI, Maria Laura",,2004,1,NBB
PARTIDO NACIONAL,CO,,NBB,"RAFFO DEGEROMINI, Maria Laura",,71028,3,NBB
FRENTE AMPLIO,CO,,NBC,"COSSE GARRIDO, Ana Carolina",,90,1,NBC
FRENTE AMPLIO,CO,,NBC,"ORSI MARTINEZ, Yamandu Ramon",,609,2,NBC
FRENTE AMPLIO,CO,,NBC,"ORSI MARTINEZ, Yamandu Ramon",,1828,1,NBC
PARTIDO AVANZAR REPUBLICANO,CO,,NBC,"PEREZ BANCHERO, Felipe Martin",,937,1,NBC
PARTIDO COLORADO,CO,,NBC,"GONZALEZ LEGNANI, Zaida Eloisa",,1616,1,NBC
PARTIDO COLORADO,CO,,NBC,"GURMENDEZ ARMAND UGON, Gabriel",,1110,23,NBC
PARTIDO COLORADO,CO,,NBC,"OJEDA SPITZ, Andres",,1525,7,NBC
PARTIDO COLORADO,CO,,NBC,"OJEDA SPITZ, Andres",,9007,2,NBC
PARTIDO COLORADO,CO,,NBC,"SILVA GARCIA, Robert",,600,2,NBC
PARTIDO IDENTIDAD SOBERANA,CO,,NBC,"SALLE LORIER, Gustavo Alberto",,18010,1,NBC
PARTIDO NACIONAL,CO,,NBC,"DELGADO CERETTA, Alvaro Luis",,28,21,NBC
PARTIDO NACIONAL,CO,,NBC,"DELGADO CERETTA, Alvaro Luis",,40,1,NBC
PARTIDO NACIONAL,CO,,NBC,"DELGADO CERETTA, Alvaro Luis",,404,12,NBC
PARTIDO NACIONAL,CO,,NBC,"DELGADO CERETTA, Alvaro Luis",,904,27,NBC
PARTIDO NACIONAL,CO,,NBC,"DELGADO CERETTA, Alvaro Luis",,12404,19,NBC
